zeta,CELix_Ace,CELix_Cit,CELix_DKG,CELix_Gluc,Dollar_Ace,Dollar_Cit,Dollar_DKG,Dollar_Gluc,
0.04714866363457394,160357694245.7579,364449305103.99554,437339166124.7945,466495110533.114,1336.3087734581745,3037.065394223126,3644.47847306775,3887.443704605599
0.05963623316594643,202829266129.63333,460975604840.07623,553170725808.0912,590048774195.2972,1690.2371234380735,3841.4480078138076,4609.737609376567,4917.053450001671
0.07543120063354623,256549655394.99814,583067398624.9963,699680878349.9954,746326270239.9949,2137.905243303138,4858.875552961682,5830.650663554016,6219.36070779095
0.09540954763499944,324498170008.7918,737495840929.0729,884995009114.8871,943994676389.2128,2704.140600134265,6145.7740912142435,7374.9289094570895,7866.590836754227
0.1206792640639329,410443203195.617,932825461808.2212,1119390554169.8652,1194016591114.5225,3420.346345190035,7773.51442088645,9328.21730506374,9950.09845873465
0.15264179671752334,519151226784.7743,1179889151783.579,1415866982140.2944,1510258114282.9805,4326.24291816556,9832.370268558101,11798.844322269717,12585.433943754362
0.19306977288832497,656651137535.5486,1492388948944.43,1790866738733.3154,1910257854648.8694,5472.070924424987,12436.524828238618,14923.829793886338,15918.751780145425
0.244205309454865,830568616965.803,1887655947649.5537,2265187137179.464,2416199612991.4277,6921.377455761127,15730.403308548028,18876.48397025763,20134.916234941466
0.30888435964774846,1050549048125.4858,2387611473012.4697,2865133767614.9634,3056142685455.96,8754.540382744111,19896.682688054814,23876.019225665776,25467.753840710153
0.3906939937054621,1328792444083.886,3019982827463.3804,3623979392956.055,3865578019153.1245,11073.226074284248,25166.42289610059,30199.707475320698,32213.021307008734
0.49417133613238384,1680730055017.4023,3819841034130.464,4583809240956.555,4889396523686.991,14006.02776747652,31831.881289719397,38198.25754766326,40744.80805084081
0.6250551925273976,2125880178214.2495,4831545859577.845,5797855031493.411,6184378700259.638,17715.597289112808,40262.721111620056,48315.265333944044,51536.28302287364
0.7906043210907702,2688930633823.5596,6111205985962.641,7333447183155.166,7822343662032.176,22407.66565084187,50926.51284282248,61111.815411386946,65185.936438812736
1.0,3401107939953.746,7729790772622.158,9275748927146.586,9894132188956.357,28342.452796016554,64414.66544549223,77297.59853459065,82450.77177023001
0.0002,680221587.9907492,1545958154.5244317,1855149785.4293172,1978826437.7912714,5.6684905592033115,12.882933089098447,15.45951970691813,16.490154354046002
0.000223,758447070.6096854,1723743342.2947414,2068492010.7536888,2206391478.137267,6.320366973511692,14.36447039434477,17.237364473213717,18.38652210476129
0.00106,3605174416.3509707,8193578218.979486,9832293862.775381,10487780120.293737,30.042999963777547,68.27954537222176,81.93545444666609,87.39781807644381
0.00318,10815523249.052914,24580734656.938465,29496881588.32614,31463340360.881214,90.12899989133265,204.83863611666533,245.80636333999826,262.19345422933145
0.00636,21631046498.105827,49161469313.87693,58993763176.65228,62926680721.76243,180.2579997826653,409.67727223333065,491.6127266799965,524.3869084586629
0.0127,43194070837.412575,98168342812.30139,117802011374.76164,125655478799.74573,359.94915050941023,818.0662511577513,981.6795013893012,1047.1248014819212
